case_id,z,z_next,sim
s0006,25,26,0.9598101577650966
s0006,26,27,0.9572502657130759
s0006,27,28,0.9550836043903185
s0006,28,29,0.9620151296460081
s0006,29,30,0.9714204381143993
s0006,30,31,0.9696186392923459
s0009,0,1,0.9275511077526701
s0009,1,2,0.9126559009547136
s0009,2,3,0.9246132751386723
s0009,3,4,0.9146609920780705
s0009,4,5,0.8787387454663871
s0009,5,6,0.8815797625700917
s0009,6,7,0.9009304699826872
s0009,7,8,0.9102547833882245
s0009,8,9,0.8960823176568763
s0009,9,10,0.8844656969304758
s0009,10,11,0.8758970937365969
s0009,11,12,0.8811556416958565
s0009,12,13,0.8615343721965955
s0009,13,14,0.8978600379242286
s0009,14,15,0.9157943241612735
s0009,15,16,0.9283640772282864
s0009,16,17,0.9458279369023376
s0009,17,18,0.9404534912807878
s0009,18,19,0.9473924441331575
s0009,19,20,0.9419257243625241
s0009,20,21,0.9508315835112577
s0009,21,22,0.9598416028774706
s0009,22,23,0.9545533748299343
s0009,23,24,0.955573488659331
s0009,24,25,0.9604774175677402
s0009,25,26,0.9553457764148652
s0009,26,27,0.9524222282201148
s0009,27,28,0.9597475178845566
s0009,28,29,0.9573650185318457
s0009,29,30,0.9483773664755969
s0009,30,31,0.9598016597429887
s0010,0,1,0.9827566349106119
s0010,1,2,0.9810127135065522
s0010,2,3,0.9831652514972571
s0010,3,4,0.9809617139923463
s0010,4,5,0.9832345057521138
s0010,5,6,0.9828429300860938
s0010,6,7,0.9823576660482349
s0010,7,8,0.9615664563100341
s0010,8,9,0.9543553348429678
s0010,9,10,0.95458009351023
s0010,10,11,0.9449397395010269
s0010,11,12,0.9386481789702603
s0010,12,13,0.9423696921645773
s0010,13,14,0.943827255833637
s0010,14,15,0.9540867038853277
s0010,15,16,0.9685090131688983
s0010,16,17,0.9790031359569664
s0010,17,18,0.9777826463498835
s0010,18,19,0.9785032142570749
s0010,19,20,0.9748959667963605
s0010,20,21,0.9759160077049089
s0010,21,22,0.9775013423421369
s0010,22,23,0.9743288298142013
s0010,23,24,0.9718654740229028
s0010,24,25,0.959882959948518
s0010,25,26,0.9317380142536115
s0010,26,27,0.8917528638370059
s0010,27,28,0.9124098398666555
s0010,28,29,0.8893468574839039
s0010,29,30,0.8819924263601644
s0010,30,31,0.9200548803745222
s0012,0,1,0.920936727486932
s0012,1,2,0.9286887762234041
s0012,2,3,0.927941779249942
s0012,3,4,0.9116808116250328
s0012,4,5,0.9052531680657881
s0012,5,6,0.9348442778106563
s0012,6,7,0.925916211880499
s0012,7,8,0.9497736176400021
s0012,8,9,0.9483545046518551
s0012,9,10,0.8951239541587757
s0012,10,11,0.9101915002484994
s0012,11,12,0.9359374826069243
s0012,12,13,0.8914301407665348
s0012,13,14,0.9560899193795935
s0012,14,15,0.9516265986862109
s0012,15,16,0.9566325838119453
s0012,16,17,0.9603530049210309
s0012,17,18,0.9511304345518009
s0012,18,19,0.9412255895001177
s0012,19,20,0.9221608932032616
s0012,20,21,0.9389063910495297
s0012,21,22,0.9509571469891371
s0012,22,23,0.9587023381936911
s0012,23,24,0.9590605147364459
s0012,24,25,0.9453582453235472
s0012,25,26,0.9024044617343691
s0012,26,27,0.8436008401384065
s0012,27,28,0.8301159120032725
s0012,28,29,0.8359971553870276
s0012,29,30,0.8101589625800735
s0012,30,31,0.8975572931992778
s0021,0,1,0.8958294147722877
s0021,1,2,0.9097658352153793
s0021,2,3,0.9021053589374075
s0021,3,4,0.8910360769998779
s0021,4,5,0.8993883012357528
s0021,5,6,0.9082008279545261
s0021,6,7,0.9346457130155176
s0021,7,8,0.9362927946053529
s0021,8,9,0.9311614398596232
s0021,9,10,0.9191247561700084
s0021,10,11,0.9031777389838556
s0021,11,12,0.8964131069144965
s0021,12,13,0.878710377786568
s0021,13,14,0.9229891084202125
s0021,14,15,0.9226419136136625
s0021,15,16,0.9123254927226785
s0021,16,17,0.8889787816074689
s0021,17,18,0.8800431427180039
s0021,18,19,0.8762732785151451
s0021,19,20,0.8297258132045779
s0021,20,21,0.93751184622648
s0021,21,22,0.9557048804404837
s0021,22,23,0.9619544431408281
s0021,23,24,0.9722792611180436
s0021,24,25,0.9337279636344333
s0021,25,26,0.8920840798816309
s0021,26,27,0.8833721243388686
s0021,27,28,0.9031405951025475
s0021,28,29,0.924773117009431
s0021,29,30,0.9236498350544645
s0021,30,31,0.9356551456422869
s0024,0,1,0.9243310940108803
s0024,1,2,0.9632876859671539
s0024,2,3,0.967938534674703
s0024,3,4,0.9720644018001144
s0024,4,5,0.9674601068992921
s0024,5,6,0.9731954356567318
s0024,6,7,0.9736294800199786
s0024,7,8,0.9769427096289658
s0024,8,9,0.9606858995806298
s0024,9,10,0.9454731256062985
s0024,10,11,0.9301780380948618
s0024,11,12,0.9278549519349055
s0024,12,13,0.9317976061728536
s0024,13,14,0.9432529633715692
s0024,14,15,0.9550827973065731
s0024,15,16,0.9593392762245554
s0024,16,17,0.9498873136678725
s0024,17,18,0.9446713017954421
s0024,18,19,0.9077000400587799
s0024,19,20,0.8845676303757465
s0024,20,21,0.8278711580797927
s0024,21,22,0.7904143406253443
s0024,22,23,0.8625286860531453
s0024,23,24,0.8592950906000177
s0024,24,25,0.8113448972220114
s0024,25,26,0.827540443400617
s0024,26,27,0.8478985321721816
s0024,27,28,0.8553621661344029
s0024,28,29,0.8502625936013035
s0024,29,30,0.8256037356341829
s0024,30,31,0.8817524127625495
s0028,0,1,0.9677616352092168
s0028,1,2,0.9607498373672013
s0028,2,3,0.963988132059421
s0028,3,4,0.9656909885233135
s0028,4,5,0.9630766462763514
s0028,5,6,0.9841671140260247
s0028,6,7,0.9708477129155303
s0028,7,8,0.9503091514400654
s0028,8,9,0.9579950819200601
s0028,9,10,0.9619110585415023
s0028,10,11,0.9801448351767712
s0028,11,12,0.9781982938163184
s0028,12,13,0.9672506309798589
s0028,13,14,0.9686719781017781
s0028,14,15,0.9727279659942808
s0028,15,16,0.9783606462283293
s0028,16,17,0.9779705526215051
s0028,17,18,0.9705183919513743
s0028,18,19,0.952012677067195
s0028,19,20,0.9042589124902041
s0028,20,21,0.8621102344799482
s0028,21,22,0.8560089133276209
s0028,22,23,0.9412886364963157
s0028,23,24,0.9422607336754016
s0028,24,25,0.9271075830940817
s0028,25,26,0.9146665215762094
s0028,26,27,0.8948801071076063
s0028,27,28,0.8783725317486634
s0028,28,29,0.8895179173207429
s0028,29,30,0.869862058091534
s0028,30,31,0.9140658190856343
s0029,0,1,0.9813299910944252
s0029,1,2,0.9761387036740546
s0029,2,3,0.9740523247602328
s0029,3,4,0.9407353559597926
s0029,4,5,0.9642420769965301
s0029,5,6,0.9775158236954163
s0029,6,7,0.9720394618431972
s0029,7,8,0.9598364074153755
s0029,8,9,0.9530541344902623
s0029,9,10,0.9497607439890485
s0029,10,11,0.9427877810290414
s0029,11,12,0.9585188077744077
s0029,12,13,0.9690269858615708
s0029,13,14,0.9618612107069453
s0029,14,15,0.9442870066770571
s0029,15,16,0.9460918908967935
s0029,16,17,0.9568906524091237
s0029,17,18,0.9732503568815946
s0029,18,19,0.9394306468136226
s0029,19,20,0.795430658411914
s0029,20,21,0.8525470591538928
s0029,21,22,0.929475659315742
s0029,22,23,0.9051844881661189
s0029,23,24,0.8876960853115151
s0029,24,25,0.8911669121363025
s0029,25,26,0.9006308183581112
s0029,26,27,0.8807401784603627
s0029,27,28,0.8666712723547472
s0029,28,29,0.8281334415015008
s0029,29,30,0.8763107459853334
s0029,30,31,0.8855645166183389
s0034,0,1,0.9452239313467328
s0034,1,2,0.9679330719759672
s0034,2,3,0.978076977666363
s0034,3,4,0.976857939094578
s0034,4,5,0.9781938926956028
s0034,5,6,0.979759622667729
s0034,6,7,0.9623999518764241
s0034,7,8,0.9591055476028619
s0034,8,9,0.9788861722270494
s0034,9,10,0.969424645594699
s0034,10,11,0.9678088193561852
s0034,11,12,0.9774492273486575
s0034,12,13,0.9697672345425934
s0034,13,14,0.9745524799505952
s0034,14,15,0.9725150156211357
s0034,15,16,0.9733233690993042
s0034,16,17,0.9743717245095076
s0034,17,18,0.9725330559907687
s0034,18,19,0.9816039839475814
s0034,19,20,0.9815847080797341
s0034,20,21,0.9810761228846018
s0034,21,22,0.9838449801433885
s0034,22,23,0.9780351301259906
s0034,23,24,0.9772677037716956
s0034,24,25,0.9808827318535132
s0034,25,26,0.9713568110517972
s0034,26,27,0.9614343583300077
s0034,27,28,0.9634825649373937
s0034,28,29,0.9585027419570685
s0034,29,30,0.9619510051822626
s0034,30,31,0.9622009225047344
s0037,0,1,0.9832123934047228
s0037,1,2,0.9848830348118686
s0037,2,3,0.9774370477511627
s0037,3,4,0.9556236602054298
s0037,4,5,0.9290687098581177
s0037,5,6,0.8949423924220677
s0037,6,7,0.8414644345547322
s0037,7,8,0.9052323085465067
s0037,8,9,0.9252859737682906
s0037,9,10,0.9397474440682474
s0037,10,11,0.9483358130712047
s0037,11,12,0.9455194944930911
s0037,12,13,0.9315205244043768
s0037,13,14,0.9363788648581808
s0037,14,15,0.9306874564638082
s0037,15,16,0.9321325317630687
s0037,16,17,0.9272459532203708
s0037,17,18,0.915757746035974
s0037,18,19,0.9105712496404467
s0037,19,20,0.9134242078067881
s0037,20,21,0.9024990030031635
s0037,21,22,0.8507211914224873
s0037,22,23,0.8832873651723802
s0037,23,24,0.8826916022550781
s0037,24,25,0.9056463794404169
s0037,25,26,0.9055275957208282
s0037,26,27,0.901250092078479
s0037,27,28,0.9057840976118499
s0037,28,29,0.8888198096312203
s0037,29,30,0.841325449611319
s0037,30,31,0.8796028676190559
s0038,0,1,0.9358608178447885
s0038,1,2,0.9618783067368115
s0038,2,3,0.9690013770681519
s0038,3,4,0.9679313271845539
s0038,4,5,0.9678544277920356
s0038,5,6,0.9738476593557784
s0038,6,7,0.9767285291668967
s0038,7,8,0.9773137622937335
s0038,8,9,0.9765909331099936
s0038,9,10,0.972680056547047
s0038,10,11,0.9679845248634411
s0038,11,12,0.9675762335931308
s0038,12,13,0.9716644206133944
s0038,13,14,0.9709799918240923
s0038,14,15,0.9731350219263942
s0038,15,16,0.9655949434258494
s0038,16,17,0.956057275252705
s0038,17,18,0.9670185875234988
s0038,18,19,0.9836188908556702
s0038,19,20,0.9810282680887459
s0038,20,21,0.9580948880246839
s0038,21,22,0.9668244536401334
s0038,22,23,0.9647870926790069
s0038,23,24,0.9838858816497817
s0038,24,25,0.9762497592083654
s0038,25,26,0.9579844831460379
s0038,26,27,0.9423590295287095
s0038,27,28,0.907341924138369
s0038,28,29,0.8505989748052785
s0038,29,30,0.8850404004152275
s0038,30,31,0.9235655529712343
s0040,0,1,0.9514244052056694
s0040,1,2,0.9625409006327776
s0040,2,3,0.9734694571789829
s0040,3,4,0.9773797023975662
s0040,4,5,0.9759766948402061
s0040,5,6,0.9624414725227716
s0040,6,7,0.9532202145999416
s0040,7,8,0.9475312797831348
s0040,8,9,0.9418729756094477
s0040,9,10,0.9443722750009172
s0040,10,11,0.9643367615229281
s0040,11,12,0.9701449673624347
s0040,12,13,0.9691530981740655
s0040,13,14,0.9681541140835666
s0040,14,15,0.9730536034869125
s0040,15,16,0.9766593500559235
s0040,16,17,0.9684938374589518
s0040,17,18,0.941633044111399
s0040,18,19,0.8785181704743242
s0040,19,20,0.7709408399234041
s0040,20,21,0.8925479919505769
s0040,21,22,0.9275905396889885
s0040,22,23,0.9218821441092839
s0040,23,24,0.8995519742718079
s0040,24,25,0.8872161455616261
s0040,25,26,0.8658818491661547
s0040,26,27,0.862027188098852
s0040,27,28,0.8298856030478285
s0040,28,29,0.863286307416606
s0040,29,30,0.8683788259949091
s0040,30,31,0.8779538101651477
s0043,0,1,0.3961872248924789
s0043,1,2,0.7039723570717177
s0043,2,3,0.8941783238979665
s0043,3,4,0.950918534808825
s0043,4,5,0.9537883667088508
s0043,5,6,0.9419682837819269
s0043,6,7,0.9275395771836595
s0043,7,8,0.9277954619124795
s0043,8,9,0.9163979920704061
s0043,9,10,0.9401740466544165
s0043,10,11,0.9462379761269378
s0043,11,12,0.9479918802297399
s0043,12,13,0.9609176640042001
s0043,13,14,0.9765556217526652
s0043,14,15,0.9768323890462174
s0043,15,16,0.9727193260904592
s0043,16,17,0.9764333338962068
s0043,17,18,0.9707525929797999
s0043,18,19,0.9309935784229764
s0043,19,20,0.9066969198882167
s0043,20,21,0.898571717481168
s0043,21,22,0.9055182241611899
s0043,22,23,0.8952466621397214
s0043,23,24,0.9098920206763503
s0043,24,25,0.955365313862784
s0043,25,26,0.970243177187208
s0043,26,27,0.9791192503735814
s0043,27,28,0.9515660648637256
s0043,28,29,0.9579770590588496
s0043,29,30,0.8945059218524678
s0043,30,31,0.3012244362566293
s0044,0,1,0.8163337025521646
s0044,1,2,0.738096864182785
s0044,2,3,0.6906251433164089
s0044,3,4,0.6280611969967403
s0044,4,5,0.5915453916235691
s0044,5,6,0.6532429937791451
s0044,6,7,0.7180554237900698
s0044,7,8,0.8053686614673378
s0044,8,9,0.8497265285408175
s0044,9,10,0.8474046318459156
s0044,10,11,0.8821221093203214
s0044,11,12,0.9021559679052495
s0044,12,13,0.8911716790448329
s0044,13,14,0.9168558210350978
s0044,14,15,0.8816417358975478
s0044,15,16,0.9495814359562724
s0044,16,17,0.9531384532279974
s0044,17,18,0.9544391833842705
s0044,18,19,0.9575369926626444
s0044,19,20,0.9678203816388893
s0044,20,21,0.955984568192036
s0044,21,22,0.9668716816587948
s0044,22,23,0.9652355062226251
s0044,23,24,0.9510869042187479
s0044,24,25,0.8964716081937735
s0044,25,26,0.848968935423506
s0044,26,27,0.78361069507311
s0044,27,28,0.8411881926989856
s0044,28,29,0.7987675506719163
s0044,29,30,0.789831925691577
s0044,30,31,0.782755637324412
s0046,0,1,0.9817453822350178
s0046,1,2,0.9818712753344412
s0046,2,3,0.9719730101357459
s0046,3,4,0.9425049362110408
s0046,4,5,0.902289595435007
s0046,5,6,0.894945279164216
s0046,6,7,0.8768690862290026
s0046,7,8,0.890234406228089
s0046,8,9,0.9432997961028429
s0046,9,10,0.9474858560254946
s0046,10,11,0.9454127126551141
s0046,11,12,0.9348728608364201
s0046,12,13,0.9273612491032754
s0046,13,14,0.9335641121974466
s0046,14,15,0.9360844785024677
s0046,15,16,0.9329890768543796
s0046,16,17,0.919350414444815
s0046,17,18,0.9321750788658373
s0046,18,19,0.9290383400140916
s0046,19,20,0.9238541981025465
s0046,20,21,0.9295215434627482
s0046,21,22,0.9284233027309413
s0046,22,23,0.9182836574043106
s0046,23,24,0.9044282057690055
s0046,24,25,0.9173218579489262
s0046,25,26,0.8916654341248806
s0046,26,27,0.9110221329250093
s0046,27,28,0.923085072743783
s0046,28,29,0.9444581563041436
s0046,29,30,0.9150103550142897
s0046,30,31,0.9330074201294033
s0050,0,1,0.8552047969255336
s0050,1,2,0.9436740940699212
s0050,2,3,0.9593213078226405
s0050,3,4,0.9639172690554465
s0050,4,5,0.9536700614265372
s0050,5,6,0.9342646395185235
s0050,6,7,0.9084053815420574
s0050,7,8,0.9042656577321373
s0050,8,9,0.9248508813154627
s0050,9,10,0.9504717461636009
s0050,10,11,0.9552783172959537
s0050,11,12,0.9727861366468179
s0050,12,13,0.976239934536922
s0050,13,14,0.9730764498269717
s0050,14,15,0.9808211677305709
s0050,15,16,0.9558093672673347
s0050,16,17,0.9244998408208716
s0050,17,18,0.8796641380269804
s0050,18,19,0.8272338635916408
s0050,19,20,0.8431001989090275
s0050,20,21,0.8588768225357467
s0050,21,22,0.9232228823130773
s0050,22,23,0.9156228387991274
s0050,23,24,0.8863680082817771
s0050,24,25,0.8701493310419963
s0050,25,26,0.860128382463219
s0050,26,27,0.8494292441161176
s0050,27,28,0.8019882564755477
s0050,28,29,0.8158880559066428
s0050,29,30,0.7698492407594548
s0050,30,31,0.7801283437553619
s0056,0,1,0.921072231123663
s0056,1,2,0.9135838400820129
s0056,2,3,0.9141056801898731
s0056,3,4,0.9119418642221272
s0056,4,5,0.8978228504541894
s0056,5,6,0.925506074850788
s0056,6,7,0.9401434309457934
s0056,7,8,0.9461369732329309
s0056,8,9,0.9465502033531173
s0056,9,10,0.9445314582085361
s0056,10,11,0.9501433738570803
s0056,11,12,0.9352599166981805
s0056,12,13,0.9288077925797078
s0056,13,14,0.9072858441290261
s0056,14,15,0.9039071189840892
s0056,15,16,0.8955438853459298
s0056,16,17,0.924954037511388
s0056,17,18,0.9583581813243613
s0056,18,19,0.9755196567568886
s0056,19,20,0.9764485958890502
s0056,20,21,0.9705323309117208
s0056,21,22,0.9650777405023832
s0056,22,23,0.9690378451339005
s0056,23,24,0.9674126187168692
s0056,24,25,0.9361414506956017
s0056,25,26,0.9125914473399009
s0056,26,27,0.9276463707821758
s0056,27,28,0.915161967525292
s0056,28,29,0.9261267530348639
s0056,29,30,0.9365590055231305
s0056,30,31,0.955251686144711
s0057,0,1,0.9867428501003155
s0057,1,2,0.9900245735067356
s0057,2,3,0.9886018667792427
s0057,3,4,0.989701189921409
s0057,4,5,0.9898689351131031
s0057,5,6,0.9892672171503784
s0057,6,7,0.9901463162863213
s0057,7,8,0.9911903237446511
s0057,8,9,0.9923186758016057
s0057,9,10,0.9912855984079514
s0057,10,11,0.9897452780079306
s0057,11,12,0.9898974319360728
s0057,12,13,0.9873395455276212
s0057,13,14,0.9861325854024571
s0057,14,15,0.9814709511251034
s0057,15,16,0.9769350011295385
s0057,16,17,0.9764028985849353
s0057,17,18,0.9757790189155776
s0057,18,19,0.962965429072365
s0057,19,20,0.9709307423019637
s0057,20,21,0.9739878289773292
s0057,21,22,0.9729237993465767
s0057,22,23,0.9728016422146949
s0057,23,24,0.9683157298732089
s0057,24,25,0.9677826771060641
s0057,25,26,0.9613160269426327
s0057,26,27,0.9525256961558889
s0057,27,28,0.9384907427120217
s0057,28,29,0.926402474353409
s0057,29,30,0.9298800362210214
s0057,30,31,0.9444188871079626
s0058,0,1,0.9520073188329198
s0058,1,2,0.9512074884706249
s0058,2,3,0.9510099005185453
s0058,3,4,0.9461270198377791
s0058,4,5,0.9516697684012453
s0058,5,6,0.9676383544849958
s0058,6,7,0.9671838195161948
s0058,7,8,0.9564342087444233
s0058,8,9,0.954200223849743
s0058,9,10,0.9565745347789645
s0058,10,11,0.9565377819375557
s0058,11,12,0.9640293482816029
s0058,12,13,0.9738844574151019
s0058,13,14,0.9754258381717614
s0058,14,15,0.9744139285080934
s0058,15,16,0.9740846865366866
s0058,16,17,0.9729665396888707
s0058,17,18,0.966226147623119
s0058,18,19,0.9696746666859536
s0058,19,20,0.9610245571964069
s0058,20,21,0.9490025786761298
s0058,21,22,0.9439057272828416
s0058,22,23,0.9417537573647585
s0058,23,24,0.9435381840898376
s0058,24,25,0.9471162528801269
s0058,25,26,0.9481323375111598
s0058,26,27,0.9338593553849412
s0058,27,28,0.901199187768577
s0058,28,29,0.8723849308055537
s0058,29,30,0.8959933137173657
s0058,30,31,0.9008061242170394
s0059,0,1,0.9583939017223471
s0059,1,2,0.9645049032138714
s0059,2,3,0.9669430532677306
s0059,3,4,0.9677949317967756
s0059,4,5,0.9311649386812255
s0059,5,6,0.940907729639606
s0059,6,7,0.9317534819567036
s0059,7,8,0.9102868846327643
s0059,8,9,0.898909898626157
s0059,9,10,0.9031193699413155
s0059,10,11,0.9251942001132065
s0059,11,12,0.9434412068589335
s0059,12,13,0.94058908786539
s0059,13,14,0.9419696369935021
s0059,14,15,0.960229459986921
s0059,15,16,0.9765383719371579
s0059,16,17,0.9751318609898928
s0059,17,18,0.9680785274077482
s0059,18,19,0.9618768072220745
s0059,19,20,0.9722105303590992
s0059,20,21,0.9750600516570335
s0059,21,22,0.9512533208369023
s0059,22,23,0.9035914825168816
s0059,23,24,0.8714340542540329
s0059,24,25,0.915411437387926
s0059,25,26,0.8976936996737225
s0059,26,27,0.873353975835505
s0059,27,28,0.8750526982177054
s0059,28,29,0.8605011749287165
s0059,29,30,0.8123630021532452
s0059,30,31,0.8005100304996876
s0061,0,1,0.16455466275403344
s0061,1,2,0.5823454182994078
s0061,2,3,0.6686480699669617
s0061,3,4,0.9222520985965649
s0061,4,5,0.926262924934096
s0061,5,6,0.926950139240592
s0061,6,7,0.9281660812892395
s0061,7,8,0.9267590668970941
s0061,8,9,0.9158713049570166
s0061,9,10,0.9143208712117332
s0061,10,11,0.8935901679617638
s0061,11,12,0.9310173862014792
s0061,12,13,0.9372389790221279
s0061,13,14,0.8540709163106002
s0061,14,15,0.8675672464813734
s0061,15,16,0.8083793268922138
s0061,16,17,0.6997943614215146
s0061,17,18,0.9241020588389007
s0061,18,19,0.9593991643747918
s0061,19,20,0.9573675659853927
s0061,20,21,0.9541377128506897
s0061,21,22,0.9643575492068174
s0061,22,23,0.9680004417588299
s0061,23,24,0.9592588031426752
s0061,24,25,0.9369908554459027
s0061,25,26,0.9400671624501699
s0061,26,27,0.9233396001502729
s0061,27,28,0.9331781043118154
s0061,28,29,0.936817960709415
s0061,29,30,0.3379870813239571
s0061,30,31,-0.018456301865941757
s0063,0,1,0.999939653633036
s0063,1,2,0.9999375534184238
s0063,2,3,0.03837830218334585
s0063,3,4,0.8891431915697073
s0063,4,5,0.8932762257380995
s0063,5,6,0.9222542772707064
s0063,6,7,0.9217131859775977
s0063,7,8,0.9130454360998872
s0063,8,9,0.9059835460789621
s0063,9,10,0.9242391501212263
s0063,10,11,0.9159163863924006
s0063,11,12,0.9082054733900635
s0063,12,13,0.9073884866241565
s0063,13,14,0.8881051892352652
s0063,14,15,0.8441386399990751
s0063,15,16,0.8287934929207922
s0063,16,17,0.8732147094629314
s0063,17,18,0.9110132480290515
s0063,18,19,0.9321309002858086
s0063,19,20,0.9732579230323734
s0063,20,21,0.9798869174839694
